name,category,final_pnl,max_drawdown,sharpe,trade_count,pnl_INTARIAN_PEPPER_ROOT,pnl_ASH_COATED_OSMIUM
imc_r1_round_1_day_-1,round_1,82847.0,1040.0,4.838667729554492,330,75334.0,7513.0
imc_r1_round_1_day_-2,round_1,80811.0,1120.0,4.673163521786462,251,75484.0,5327.0
imc_r1_round_1_day_0,round_1,80590.0,1292.0,4.5863154973547955,311,74379.0,6211.0
imc_r2_round_2_day_-1,round_2,83732.0,1360.0,4.993696650328253,324,76372.0,7360.0
imc_r2_round_2_day_0,round_2,78752.0,1200.0,4.630098799957402,290,72660.0,6092.0
imc_r2_round_2_day_1,round_2,76379.0,1588.0,4.26592526128806,344,67996.0,8383.0
real_av_COFFEE_d0,real_world,-722.0,8001.0,-0.0005385003945546371,42,0.0,-722.0
real_av_COFFEE_d3,real_world,2455.0,8112.0,0.5734958500155213,116,0.0,2455.0
real_av_COFFEE_d8,real_world,4033.0,8006.0,0.895084416857412,47,0.0,4033.0
real_av_CORN_d11,real_world,-952.0,7977.0,-0.13361006828397767,35,0.0,-952.0
real_av_CORN_d6,real_world,5173.0,7985.0,1.1563571514562538,31,0.0,5173.0
real_av_COTTON_d1,real_world,-5258.0,8121.0,-1.0599725342781796,42,0.0,-5258.0
real_av_COTTON_d4,real_world,3003.0,8012.0,0.737891127008351,19,0.0,3003.0
real_av_COTTON_d9,real_world,8454.0,8013.0,1.8372560082127798,76,0.0,8454.0
real_av_SUGAR_d2,real_world,1404.0,8065.0,0.36710849563036424,37,0.0,1404.0
real_av_SUGAR_d7,real_world,-706.0,8002.0,0.03381488219957321,16,0.0,-706.0
real_av_WHEAT_d10,real_world,737.0,8020.0,0.2657943657878157,99,0.0,737.0
real_av_WHEAT_d5,real_world,4962.0,8019.0,1.213034960388705,44,0.0,4962.0
real_yf_ADM_d0,real_world,-527.0,8015.0,-0.026508538904519145,44,0.0,-527.0
real_yf_ADM_d13,real_world,3003.0,8012.0,0.737891127008351,19,0.0,3003.0
real_yf_ADM_d5,real_world,5003.0,7992.0,1.1469841516758985,19,0.0,5003.0
real_yf_BGS_d0,real_world,-722.0,8001.0,-0.0005385003945546371,42,0.0,-722.0
real_yf_BGS_d13,real_world,332.0,8100.0,0.12465999343678359,99,0.0,332.0
real_yf_BGS_d5,real_world,3906.0,8015.0,0.8934699022792145,17,0.0,3906.0
real_yf_MKC_d0,real_world,-812.0,8001.0,-0.03405429186248311,108,0.0,-812.0
real_yf_MKC_d13,real_world,737.0,8020.0,0.2657943657878157,99,0.0,737.0
real_yf_MKC_d5,real_world,4619.0,8026.0,1.0181936409836554,42,0.0,4619.0
real_yf_ZC_F_d0,real_world,-30.0,7872.0,0.05583102425742812,124,0.0,-30.0
real_yf_ZC_F_d13,real_world,-656.0,7938.0,-0.0016588185872612534,17,0.0,-656.0
real_yf_ZC_F_d5,real_world,-440.0,8013.0,-0.03466636966953824,42,0.0,-440.0
real_yf_ZS_F_d0,real_world,2231.0,8024.0,0.5138311049012397,53,0.0,2231.0
real_yf_ZS_F_d13,real_world,-3116.0,8100.0,-0.5023039030103668,56,0.0,-3116.0
real_yf_ZS_F_d5,real_world,6279.0,8128.0,1.3975278441499714,36,0.0,6279.0
real_yf_ZW_F_d0,real_world,-25.0,7894.0,0.05098136069497455,99,0.0,-25.0
real_yf_ZW_F_d13,real_world,5310.0,8014.0,1.3552148863347522,22,0.0,5310.0
real_yf_ZW_F_d5,real_world,1404.0,8065.0,0.36710849563036424,37,0.0,1404.0
scen_bear_normal_s0,scenario,105595.0,4231.0,4.661164705284356,3665,-53657.0,159252.0
scen_bear_volatile_s0,scenario,156695.0,7970.0,4.115217683480043,3579,-53657.0,210352.0
scen_bull_normal_s0,scenario,373476.0,3385.0,14.613187905861844,3171,214224.0,159252.0
scen_crash_normal_s0,scenario,312938.0,4641.0,11.62203197100844,3332,153686.0,159252.0
scen_crash_volatile_s0,scenario,364038.0,7970.0,8.937262998783552,3246,153686.0,210352.0
scen_high_vol_volatile_s0,scenario,2797557.0,14882.0,41.25196426349193,4089,2587205.0,210352.0
scen_sawtooth_normal_s0,scenario,481761.0,4763.0,19.443530021736883,3228,324105.0,157656.0
scen_sawtooth_volatile_s0,scenario,544223.0,10328.0,13.827019119005731,3151,324105.0,220118.0
scen_sideways_drift_s0,scenario,482560.0,12528.0,24.434200575447147,265,495955.0,-13395.0
scen_sideways_normal_s0,scenario,662015.0,6568.0,26.828828899722236,3301,502763.0,159252.0
scen_spike_crash_volatile_s0,scenario,428196.0,9139.0,10.238742457908478,3460,217844.0,210352.0
scen_v_recovery_drift_s0,scenario,205734.0,25087.0,9.927113953070958,263,219129.0,-13395.0
scen_v_recovery_normal_s0,scenario,377792.0,6296.0,14.867992779163563,3318,218540.0,159252.0
